1.489999999999999680e+01	2.100000000000000000e+02	9.126709441683283686e+00
1.489999999999999680e+01	2.200000000000000000e+02	9.393414916515629542e+00
1.489999999999999680e+01	2.300000000000000000e+02	1.038395616813726008e+01
1.489999999999999680e+01	2.400000000000000000e+02	1.124391986962991830e+01
1.489999999999999680e+01	2.500000000000000000e+02	1.068033750316828545e+01
1.499999999999999645e+01	1.000000000000000000e+01	1.600530922239185583e-01
1.499999999999999645e+01	2.000000000000000000e+01	4.154033617685870539e-01
1.499999999999999645e+01	3.000000000000000000e+01	6.384293199201653835e-01
1.499999999999999645e+01	4.000000000000000000e+01	8.236269870077940203e-01
1.499999999999999645e+01	5.000000000000000000e+01	1.042608532674714317e+00
1.499999999999999645e+01	6.000000000000000000e+01	1.245238411728833094e+00
1.499999999999999645e+01	7.000000000000000000e+01	1.461073703995008355e+00
1.499999999999999645e+01	8.000000000000000000e+01	1.704000008255813325e+00
1.499999999999999645e+01	9.000000000000000000e+01	1.997397621165727832e+00
1.499999999999999645e+01	1.000000000000000000e+02	2.302931784248313463e+00
1.499999999999999645e+01	1.100000000000000000e+02	2.736471676508408279e+00
1.499999999999999645e+01	1.200000000000000000e+02	3.209925699990308079e+00
1.499999999999999645e+01	1.300000000000000000e+02	3.656938104531047617e+00
1.499999999999999645e+01	1.500000000000000000e+02	4.959215367571810695e+00
1.499999999999999645e+01	1.700000000000000000e+02	6.306693531536574859e+00
1.499999999999999645e+01	1.800000000000000000e+02	6.973907156800742690e+00
1.499999999999999645e+01	1.900000000000000000e+02	7.417632907847022672e+00
1.499999999999999645e+01	2.000000000000000000e+02	8.143282141631607018e+00
1.499999999999999645e+01	2.100000000000000000e+02	8.865465869409348443e+00
1.509999999999999609e+01	1.000000000000000000e+01	2.812120748181991536e-01
1.509999999999999609e+01	2.000000000000000000e+01	4.210177788303837709e-01
1.509999999999999609e+01	3.000000000000000000e+01	6.677657648432421267e-01
1.509999999999999609e+01	4.000000000000000000e+01	8.529521514755300515e-01
1.509999999999999609e+01	5.000000000000000000e+01	1.096313930231895162e+00
1.509999999999999609e+01	6.000000000000000000e+01	1.338123780198340995e+00
1.509999999999999609e+01	7.000000000000000000e+01	1.600962810508791412e+00
1.509999999999999609e+01	8.000000000000000000e+01	1.821584788477074390e+00
1.509999999999999609e+01	9.000000000000000000e+01	2.153022815168990078e+00
1.509999999999999609e+01	1.000000000000000000e+02	2.495238601558788183e+00
1.509999999999999609e+01	1.100000000000000000e+02	2.954314946569821299e+00
1.509999999999999609e+01	1.200000000000000000e+02	3.463682548544803730e+00
1.509999999999999609e+01	1.300000000000000000e+02	3.830548961785070539e+00
1.509999999999999609e+01	1.400000000000000000e+02	4.439596891862709782e+00
1.509999999999999609e+01	1.500000000000000000e+02	4.994653631921848635e+00
1.509999999999999609e+01	1.600000000000000000e+02	5.550099414213542026e+00
1.509999999999999609e+01	1.700000000000000000e+02	6.178395683848508568e+00
1.509999999999999609e+01	1.800000000000000000e+02	6.837839890878390392e+00
1.519999999999999574e+01	1.000000000000000000e+01	2.271312341411511337e-01
1.519999999999999574e+01	2.000000000000000000e+01	4.579294009694360734e-01
1.519999999999999574e+01	3.000000000000000000e+01	6.601705456314957976e-01
1.519999999999999574e+01	4.000000000000000000e+01	8.711450477949019833e-01
1.519999999999999574e+01	5.000000000000000000e+01	1.099967507842476877e+00
1.519999999999999574e+01	6.000000000000000000e+01	1.300959357675426142e+00
1.519999999999999574e+01	7.000000000000000000e+01	1.534063153719621653e+00
1.519999999999999574e+01	8.000000000000000000e+01	1.865670492502283784e+00
1.519999999999999574e+01	9.000000000000000000e+01	2.092730446070548034e+00
1.519999999999999574e+01	1.100000000000000000e+02	2.925560849634729621e+00
1.519999999999999574e+01	1.200000000000000000e+02	3.419936074546730431e+00
